leaves,trees,FP_type,learn_rate,state,accuracy_train,accuracy_test,actual_test_size
4,100,4,0.06,1,0.7843,0.2777,0.213
4,400,4,0.4,2,0.9294,0.5575,0.1619
8,100,5,0.1,3,0.8385,0.6195,0.1668
8,400,5,0.6,1,0.9249,0.5271,0.1827
6,1000,5,0.06,3,0.9097,0.6776,0.1668
8,700,5,0.06,3,0.9016,0.6708,0.1668
4,600,5,0.2,1,0.9216,0.5189,0.1827
6,400,5,0.04,1,0.8691,0.5878,0.1827
10,400,5,0.6,1,0.9245,0.4375,0.1827
10,1200,5,0.06,2,0.9169,0.5477,0.2398
8,200,5,0.08,2,0.8729,0.4681,0.2398
8,300,5,0.1,3,0.8914,0.6746,0.1668
10,600,5,0.8,2,0.9302,0.3464,0.2398
10,500,5,0.08,2,0.9069,0.5039,0.2398
8,700,5,0.12,3,0.9144,0.6742,0.1668
4,300,5,0.06,1,0.8771,0.5926,0.1827
6,1000,5,0.08,3,0.9148,0.6705,0.1668
6,600,5,0.2,3,0.919,0.6604,0.1668
10,900,5,0.04,3,0.8966,0.6585,0.1668
10,60,5,0.14,1,0.8251,0.5274,0.1827
4,500,5,0.08,3,0.9002,0.6745,0.1668
10,300,5,0.02,1,0.806,0.5624,0.1827
4,900,5,0.2,1,0.9239,0.5105,0.1827
10,60,5,0.1,1,0.8068,0.5919,0.1827
4,20,5,0.6,1,0.8435,0.6,0.1827
6,60,5,0.04,3,0.738,0.5358,0.1668
6,1200,5,0.06,2,0.9193,0.4977,0.2398
10,600,5,0.8,2,0.9302,0.3464,0.2398
10,200,5,0.2,1,0.904,0.5776,0.1827
6,200,5,0.06,1,0.8503,0.6162,0.1827
8,1000,5,0.1,1,0.9193,0.5137,0.1827
10,500,5,0.6,1,0.9254,0.433,0.1827
6,20,5,0.08,3,0.6766,0.5054,0.1668
8,20,5,0.04,2,0.5234,0.254,0.2398
6,1200,5,0.4,3,0.9246,0.6667,0.1668
4,60,5,0.1,1,0.8028,0.5235,0.1827
8,1000,5,0.1,1,0.9193,0.5137,0.1827
4,900,5,0.2,3,0.9216,0.6325,0.1668
4,20,5,0.08,1,0.6642,0.3899,0.1827
6,800,5,0.8,3,0.925,0.5729,0.1668
8,400,5,0.2,1,0.9169,0.5699,0.1827
4,300,5,0.06,3,0.8699,0.6265,0.1668
10,700,5,0.4,3,0.9227,0.6119,0.1668
6,700,5,0.12,1,0.918,0.5819,0.1827
8,20,5,0.12,3,0.7402,0.5765,0.1668
4,900,5,0.8,1,0.9273,0.3157,0.1827
8,600,5,0.06,3,0.8973,0.6709,0.1668
4,1200,5,0.14,1,0.9229,0.5452,0.1827
6,300,5,0.2,2,0.9164,0.5052,0.2398
8,800,5,0.02,3,0.863,0.6464,0.1668
8,400,5,0.6,1,0.9249,0.5271,0.1827
4,500,5,0.08,1,0.9046,0.5888,0.1827
10,300,5,0.2,1,0.9118,0.5683,0.1827
10,800,5,0.8,3,0.9248,0.5724,0.1668
6,200,5,0.8,2,0.9272,0.341,0.2398
4,1200,5,0.1,2,0.9245,0.5458,0.2398
10,500,5,0.04,2,0.883,0.5211,0.2398
10,800,5,0.04,3,0.8933,0.6565,0.1668
6,200,5,0.12,1,0.8872,0.6057,0.1827
8,800,5,0.1,1,0.9169,0.5184,0.1827
8,300,5,0.02,1,0.8045,0.5545,0.1827
6,500,5,0.02,3,0.8366,0.6051,0.1668
4,1000,5,0.14,3,0.9202,0.6585,0.1668
8,20,5,0.1,1,0.7031,0.4599,0.1827
10,100,5,0.08,1,0.8253,0.5698,0.1827
8,300,5,0.4,2,0.9239,0.4767,0.2398
4,1400,5,0.14,3,0.9221,0.6578,0.1668
10,400,5,0.6,2,0.9285,0.4991,0.2398
8,300,5,0.2,3,0.9091,0.666,0.1668
6,900,5,0.4,1,0.9263,0.5543,0.1827
4,60,5,0.06,2,0.7833,0.3428,0.2398
6,400,5,0.4,3,0.9205,0.6717,0.1668
6,800,5,0.08,2,0.9175,0.4871,0.2398
10,200,5,0.12,2,0.8922,0.4914,0.2398
8,800,5,0.6,1,0.9267,0.5182,0.1827
10,100,5,0.8,1,0.9152,0.3569,0.1827
8,600,5,0.1,1,0.9125,0.5196,0.1827
10,60,5,0.06,1,0.7672,0.5282,0.1827
10,700,5,0.06,3,0.9003,0.6728,0.1668
6,300,5,0.06,1,0.8738,0.6286,0.1827
6,20,5,0.8,1,0.8629,0.3641,0.1827
10,300,5,0.02,1,0.806,0.5624,0.1827
4,200,5,0.8,1,0.924,0.3178,0.1827
10,200,5,0.6,1,0.9205,0.4476,0.1827
6,60,5,0.12,3,0.8175,0.5635,0.1668
4,800,5,0.8,2,0.9308,0.3503,0.2398
6,300,5,0.04,1,0.8519,0.5778,0.1827
6,1000,5,0.04,2,0.9077,0.5185,0.2398
8,600,5,0.1,1,0.9125,0.5196,0.1827
8,500,5,0.6,1,0.9256,0.5234,0.1827
8,1000,5,0.6,2,0.9305,0.4679,0.2398
4,1400,5,0.14,2,0.9277,0.5113,0.2398
6,500,5,0.12,2,0.9163,0.5436,0.2398
8,1200,5,0.1,3,0.9177,0.6685,0.1668
10,1000,5,0.2,2,0.9267,0.4253,0.2398
8,600,5,0.04,3,0.8837,0.6551,0.1668
6,600,5,0.06,1,0.9017,0.6215,0.1827
6,60,5,0.08,1,0.7913,0.5328,0.1827
4,200,5,0.14,3,0.8893,0.6576,0.1668
