leaves,trees,FP_type,learn_rate,state,accuracy_train,accuracy_test,actual_test_size
4,1000,6,0.8,3,0.8862,-0.0439,0.2387
10,900,6,0.04,2,0.8581,0.6418,0.1832
4,100,6,0.2,1,0.8293,0.4059,0.1744
8,500,6,0.2,3,0.8824,0.1891,0.2387
10,300,6,0.02,2,0.7862,0.5785,0.1832
6,20,6,0.12,3,0.7303,0.2919,0.2387
10,600,6,0.2,1,0.8452,0.4716,0.1744
10,1400,6,0.06,2,0.8641,0.6792,0.1832
6,200,6,0.4,1,0.8442,0.3975,0.1744
10,600,6,0.8,1,0.8486,0.4062,0.1744
10,1200,6,0.08,1,0.8441,0.4232,0.1744
4,600,6,0.1,1,0.8435,0.4295,0.1744
6,1000,6,0.8,1,0.8491,0.4616,0.1744
10,1000,6,0.14,3,0.8836,0.2115,0.2387
6,20,6,0.8,1,0.8191,0.4806,0.1744
8,900,6,0.14,3,0.8836,0.1662,0.2387
8,500,6,0.02,1,0.8066,0.3837,0.1744
8,100,6,0.14,1,0.8195,0.4305,0.1744
6,700,6,0.6,2,0.8683,0.572,0.1832
10,100,6,0.2,2,0.8478,0.5315,0.1832
6,1400,6,0.02,3,0.8713,0.2829,0.2387
10,100,6,0.4,1,0.838,0.473,0.1744
6,700,6,0.06,2,0.8608,0.6668,0.1832
8,300,6,0.02,3,0.8106,0.2412,0.2387
10,100,6,0.04,3,0.7819,0.1982,0.2387
6,900,6,0.4,3,0.8857,0.2792,0.2387
10,900,6,0.4,2,0.8679,0.6098,0.1832
8,500,6,0.06,2,0.8568,0.645,0.1832
8,1400,6,0.06,3,0.8817,0.3026,0.2387
8,400,6,0.4,2,0.8659,0.6645,0.1832
6,1000,6,0.2,2,0.8674,0.6489,0.1832
8,700,6,0.2,2,0.8664,0.6485,0.1832
6,800,6,0.12,2,0.8656,0.6318,0.1832
6,700,6,0.6,1,0.8488,0.5084,0.1744
6,800,6,0.06,3,0.8784,0.3181,0.2387
6,1000,6,0.4,1,0.8487,0.3777,0.1744
8,1400,6,0.1,3,0.8839,0.3131,0.2387
4,900,6,0.12,1,0.8463,0.4302,0.1744
10,300,6,0.2,1,0.8411,0.4669,0.1744
10,400,6,0.8,1,0.8482,0.4023,0.1744
8,800,6,0.2,3,0.884,0.1864,0.2387
4,100,6,0.6,2,0.8647,0.5835,0.1832
6,1000,6,0.06,2,0.8632,0.6655,0.1832
8,300,6,0.1,1,0.8331,0.4476,0.1744
8,800,6,0.2,3,0.884,0.1864,0.2387
10,900,6,0.04,2,0.8581,0.6418,0.1832
10,400,6,0.06,3,0.8691,0.2738,0.2387
10,200,6,0.12,2,0.853,0.6656,0.1832
6,900,6,0.14,2,0.8663,0.6251,0.1832
4,500,6,0.06,3,0.873,0.276,0.2387
4,1400,6,0.06,3,0.8827,0.2898,0.2387
4,100,6,0.8,2,0.8662,0.588,0.1832
6,60,6,0.08,2,0.7745,0.5565,0.1832
8,20,6,0.08,2,0.6292,0.404,0.1832
8,200,6,0.06,1,0.8137,0.4398,0.1744
6,600,6,0.08,2,0.862,0.6607,0.1832
6,600,6,0.2,3,0.8839,0.1047,0.2387
4,900,6,0.02,3,0.8642,0.2795,0.2387
4,1400,6,0.02,3,0.8728,0.29,0.2387
10,200,6,0.12,1,0.8299,0.4245,0.1744
6,200,6,0.06,2,0.8341,0.6404,0.1832
4,1000,6,0.08,3,0.8827,0.2679,0.2387
10,700,6,0.14,2,0.8644,0.6577,0.1832
10,400,6,0.08,3,0.8723,0.296,0.2387
10,600,6,0.6,2,0.8678,0.5231,0.1832
6,1400,6,0.2,3,0.8856,0.0958,0.2387
4,500,6,0.12,1,0.8434,0.4462,0.1744
6,20,6,0.8,3,0.8567,-0.0305,0.2387
8,500,6,0.12,1,0.8422,0.4202,0.1744
4,900,6,0.04,3,0.8753,0.2913,0.2387
6,1000,6,0.4,2,0.8683,0.6219,0.1832
10,60,6,0.06,1,0.7259,0.2728,0.1744
10,800,6,0.2,1,0.8465,0.4674,0.1744
4,900,6,0.6,3,0.8861,0.1706,0.2387
6,60,6,0.2,1,0.8145,0.4468,0.1744
6,60,6,0.04,2,0.6961,0.4945,0.1832
4,300,6,0.14,1,0.8413,0.4803,0.1744
10,600,6,0.6,1,0.8483,0.4949,0.1744
4,800,6,0.08,3,0.8814,0.2693,0.2387
4,600,6,0.04,1,0.8326,0.4039,0.1744
8,300,6,0.06,2,0.8473,0.6367,0.1832
8,400,6,0.1,1,0.8374,0.447,0.1744
10,1200,6,0.14,3,0.884,0.2072,0.2387
10,800,6,0.14,3,0.8827,0.2225,0.2387
6,300,6,0.4,3,0.8838,0.3,0.2387
4,1200,6,0.6,3,0.8862,0.17,0.2387
6,20,6,0.1,3,0.7027,0.3091,0.2387
10,500,6,0.4,2,0.8669,0.6177,0.1832
6,60,6,0.1,3,0.81,0.2775,0.2387
10,200,6,0.2,3,0.8755,0.2643,0.2387
8,1400,6,0.8,1,0.8491,0.3861,0.1744
8,900,6,0.08,3,0.881,0.2674,0.2387
6,1200,7,0.04,3,0.781,0.379,0.2094
8,200,7,0.02,3,0.612,0.4402,0.2094
4,900,7,0.4,3,0.8064,0.1778,0.2094
6,300,7,0.08,1,0.7332,0.0095,0.1753
6,600,7,0.2,3,0.7981,0.3446,0.2094
8,100,7,0.02,1,0.5172,-0.0968,0.1753
10,1200,7,0.12,3,0.795,0.2613,0.2094
6,1400,7,0.12,3,0.8006,0.284,0.2094
8,1200,7,0.14,1,0.7677,-0.1289,0.1753
8,20,7,0.1,1,0.5183,-0.0893,0.1753
8,500,7,0.14,3,0.788,0.3698,0.2094
8,20,7,0.12,3,0.5455,0.3699,0.2094
10,900,7,0.14,2,0.789,0.3102,0.1932
10,800,7,0.1,2,0.7844,0.2865,0.1932
6,800,7,0.8,2,0.7978,0.2774,0.1932
4,600,7,0.8,1,0.7725,-0.2513,0.1753
4,600,7,0.02,1,0.7037,0.0204,0.1753
6,1200,7,0.2,1,0.7704,-0.18,0.1753
8,500,7,0.6,1,0.7709,-0.2571,0.1753
10,600,7,0.4,2,0.7941,0.2586,0.1932
8,1000,7,0.04,1,0.7508,0.0123,0.1753
8,200,7,0.02,3,0.612,0.4402,0.2094
10,20,7,0.08,2,0.512,0.2407,0.1932
6,600,7,0.08,2,0.7802,0.3024,0.1932
8,600,7,0.4,2,0.7938,0.2744,0.1932
4,800,7,0.1,1,0.7633,-0.0551,0.1753
8,500,7,0.4,2,0.7929,0.2819,0.1932
10,300,7,0.08,2,0.7604,0.3228,0.1932
6,900,7,0.02,1,0.7242,0.0206,0.1753
10,600,7,0.1,3,0.7832,0.3356,0.2094
6,800,7,0.4,2,0.796,0.2894,0.1932
4,800,7,0.1,3,0.7924,0.3639,0.2094
4,100,7,0.14,2,0.7399,0.3206,0.1932
8,500,7,0.04,1,0.7283,0.0007,0.1753
6,300,7,0.08,3,0.7572,0.4308,0.2094
10,200,7,0.1,2,0.757,0.3209,0.1932
6,1000,7,0.8,3,0.8075,0.0965,0.2094
4,600,7,0.14,2,0.7883,0.2894,0.1932
10,900,7,0.06,2,0.7798,0.2875,0.1932
4,60,7,0.06,3,0.5953,0.4406,0.2094
8,600,7,0.04,1,0.7359,0.0057,0.1753
4,900,7,0.14,1,0.7678,-0.136,0.1753
8,500,7,0.06,1,0.7441,0.025,0.1753
10,1000,7,0.08,3,0.7887,0.3423,0.2094
6,60,7,0.2,1,0.7053,-0.0563,0.1753
8,500,7,0.6,3,0.8049,0.2031,0.2094
8,800,7,0.2,3,0.7995,0.2529,0.2094
10,60,7,0.4,2,0.7603,0.3331,0.1932
8,1200,7,0.08,2,0.7874,0.2455,0.1932
10,60,7,0.04,3,0.5504,0.4152,0.2094
6,1400,7,0.4,2,0.7974,0.2762,0.1932
8,1000,7,0.06,2,0.7817,0.2888,0.1932
8,800,7,0.06,3,0.7796,0.4004,0.2094
10,800,7,0.1,1,0.7611,-0.0245,0.1753
6,700,7,0.12,1,0.7634,-0.0118,0.1753
10,1000,7,0.04,1,0.7493,0.0107,0.1753
10,500,7,0.14,2,0.7833,0.325,0.1932
6,20,7,0.4,3,0.6919,0.4494,0.2094
6,900,7,0.6,2,0.7976,0.2675,0.1932
8,60,7,0.12,3,0.6831,0.4287,0.2094
4,60,7,0.6,1,0.7487,0.0064,0.1753
10,900,7,0.08,2,0.7822,0.2865,0.1932
10,600,7,0.8,1,0.7719,-0.2412,0.1753
8,500,7,0.6,2,0.7961,0.2629,0.1932
8,1000,7,0.8,2,0.798,0.2169,0.1932
6,600,7,0.8,3,0.807,0.114,0.2094
6,700,7,0.12,2,0.787,0.2796,0.1932
8,800,7,0.12,2,0.7874,0.3075,0.1932
8,100,7,0.02,3,0.5092,0.3872,0.2094
8,60,7,0.1,2,0.6743,0.2848,0.1932
8,700,7,0.8,2,0.7976,0.222,0.1932
8,60,7,0.1,1,0.6529,0.0356,0.1753
4,60,7,0.4,1,0.7339,0.0818,0.1753
4,700,7,0.14,1,0.766,-0.1106,0.1753
8,20,7,0.2,1,0.6091,-0.1157,0.1753
6,700,7,0.14,1,0.765,-0.1062,0.1753
4,800,7,0.8,1,0.7728,-0.2591,0.1753
8,200,7,0.1,1,0.7279,0.0588,0.1753
10,700,7,0.4,2,0.7948,0.2559,0.1932
8,1000,7,0.8,2,0.798,0.2169,0.1932
10,60,7,0.8,3,0.7847,0.2351,0.2094
8,1000,7,0.4,2,0.7964,0.2577,0.1932
8,1400,7,0.6,3,0.8072,0.1303,0.2094
6,900,7,0.02,1,0.7242,0.0206,0.1753
4,600,7,0.8,1,0.7725,-0.2513,0.1753
4,600,7,0.06,1,0.7505,-0.0156,0.1753
10,300,7,0.02,1,0.6477,0.0045,0.1753
8,1200,7,0.12,3,0.7983,0.2813,0.2094
6,500,7,0.4,3,0.8033,0.1852,0.2094
8,800,7,0.8,1,0.7726,-0.1633,0.1753
6,300,7,0.6,2,0.7946,0.2951,0.1932
8,1000,7,0.8,3,0.8075,-0.086,0.2094
10,900,7,0.02,3,0.743,0.4478,0.2094
6,300,7,0.04,3,0.7209,0.4733,0.2094
8,800,7,0.12,3,0.7933,0.3322,0.2094
10,1400,7,0.02,1,0.7407,0.0284,0.1753
10,700,7,0.2,1,0.7663,-0.1161,0.1753
6,600,7,0.2,1,0.7668,-0.1234,0.1753
6,700,7,0.04,3,0.7623,0.4275,0.2094
8,100,7,0.6,1,0.7596,-0.0833,0.1753
6,300,8,0.12,2,0.8464,0.5358,0.1854
8,100,8,0.6,1,0.8357,0.5669,0.1776
8,500,8,0.14,3,0.9064,-0.4445,0.2331
10,500,8,0.14,2,0.8512,0.5098,0.1854
4,1400,8,0.14,1,0.8407,0.5057,0.1776
4,700,8,0.1,2,0.8546,0.5514,0.1854
4,1400,8,0.8,2,0.8575,0.4786,0.1854
4,400,8,0.12,1,0.8349,0.517,0.1776
6,100,8,0.06,3,0.8165,0.0217,0.2331
8,800,8,0.1,1,0.8379,0.4966,0.1776
10,100,8,0.4,1,0.8312,0.5116,0.1776
8,700,8,0.12,2,0.854,0.524,0.1854
4,800,8,0.2,3,0.9111,-0.5193,0.2331
10,700,8,0.1,2,0.8515,0.5704,0.1854
6,1000,8,0.2,2,0.8569,0.5111,0.1854
10,100,8,0.02,2,0.6425,0.3749,0.1854
10,20,8,0.02,2,0.2854,0.1528,0.1854
4,900,8,0.1,2,0.8556,0.5508,0.1854
6,700,8,0.12,3,0.9084,-0.5064,0.2331
10,700,8,0.2,1,0.8391,0.5131,0.1776
6,300,8,0.08,3,0.8872,-0.3231,0.2331
8,800,8,0.08,1,0.8362,0.5436,0.1776
8,900,8,0.8,3,0.9118,-0.6701,0.2331
10,300,8,0.6,2,0.8566,0.5047,0.1854
8,1400,8,0.14,2,0.8566,0.5412,0.1854
8,100,8,0.08,3,0.8364,-0.0413,0.2331
10,400,8,0.12,1,0.8318,0.5329,0.1776
8,300,8,0.08,1,0.8212,0.5237,0.1776
8,500,8,0.2,2,0.8546,0.5743,0.1854
10,800,8,0.14,2,0.8542,0.5075,0.1854
8,1400,8,0.14,1,0.8403,0.465,0.1776
8,500,8,0.04,3,0.879,-0.1382,0.2331
4,500,8,0.2,3,0.91,-0.4838,0.2331
4,1000,8,0.6,1,0.8414,0.5502,0.1776
8,20,8,0.12,3,0.7143,0.0536,0.2331
6,100,8,0.2,2,0.8347,0.5369,0.1854
8,900,8,0.14,2,0.8556,0.545,0.1854
4,200,8,0.1,1,0.8185,0.4212,0.1776
4,400,8,0.8,1,0.8413,0.5078,0.1776
10,500,8,0.2,3,0.9072,-0.3906,0.2331
10,1000,8,0.08,3,0.9049,-0.3299,0.2331
8,1400,8,0.14,1,0.8403,0.465,0.1776
10,900,8,0.4,2,0.8571,0.5064,0.1854
4,700,8,0.4,2,0.8574,0.4788,0.1854
10,700,8,0.4,1,0.8406,0.5312,0.1776
8,400,8,0.14,1,0.8349,0.4587,0.1776
6,100,8,0.2,3,0.8839,-0.1426,0.2331
6,300,8,0.8,1,0.8409,0.3924,0.1776
4,100,8,0.14,1,0.8032,0.477,0.1776
10,200,8,0.1,1,0.8152,0.4991,0.1776
6,600,8,0.14,1,0.8386,0.5224,0.1776
6,400,8,0.12,1,0.835,0.4945,0.1776
6,1400,8,0.12,3,0.9109,-0.5556,0.2331
8,800,8,0.8,2,0.8575,0.4275,0.1854
6,1200,8,0.1,1,0.8398,0.5382,0.1776
6,1000,8,0.4,2,0.8574,0.5363,0.1854
4,900,8,0.8,2,0.8575,0.4781,0.1854
10,700,8,0.04,2,0.839,0.5436,0.1854
4,20,8,0.14,2,0.7043,0.4369,0.1854
6,100,8,0.02,3,0.6845,0.0579,0.2331
4,200,8,0.12,2,0.8398,0.5602,0.1854
6,900,8,0.06,3,0.9032,-0.3414,0.2331
8,200,8,0.2,3,0.8978,-0.3624,0.2331
4,600,8,0.1,2,0.8536,0.552,0.1854
10,900,8,0.2,1,0.8398,0.5127,0.1776
4,400,8,0.04,3,0.8763,-0.1822,0.2331
10,300,8,0.6,3,0.9105,-0.4658,0.2331
4,20,8,0.08,3,0.6467,-0.0185,0.2331
4,600,8,0.14,1,0.8389,0.5063,0.1776
10,700,8,0.6,2,0.8573,0.5028,0.1854
8,100,8,0.2,2,0.8349,0.5794,0.1854
4,900,8,0.4,2,0.8575,0.4801,0.1854
4,300,8,0.8,3,0.9116,-0.8257,0.2331
4,500,8,0.8,3,0.9118,-0.8606,0.2331
8,500,8,0.04,1,0.8186,0.4509,0.1776
10,700,8,0.04,2,0.839,0.5436,0.1854
8,60,8,0.1,3,0.8152,0.0088,0.2331
8,200,8,0.04,3,0.8355,-0.0188,0.2331
10,900,8,0.8,2,0.8574,0.4861,0.1854
6,1200,8,0.6,3,0.9118,-0.6472,0.2331
10,800,8,0.6,3,0.9116,-0.4876,0.2331
8,500,8,0.8,3,0.9116,-0.6553,0.2331
8,1400,8,0.04,3,0.9022,-0.3003,0.2331
10,1400,8,0.2,3,0.9111,-0.4677,0.2331
10,300,8,0.14,3,0.8969,-0.2292,0.2331
4,600,8,0.6,2,0.8575,0.5095,0.1854
4,700,8,0.02,3,0.8694,-0.1164,0.2331
10,400,8,0.04,1,0.8083,0.4942,0.1776
6,800,8,0.6,3,0.9118,-0.6316,0.2331
8,20,8,0.4,1,0.7652,0.4677,0.1776
6,900,8,0.08,2,0.8543,0.5179,0.1854
4,60,8,0.04,2,0.6722,0.4129,0.1854
4,200,8,0.2,3,0.9014,-0.3696,0.2331
8,1200,8,0.6,3,0.9118,-0.5066,0.2331
4,700,8,0.02,2,0.8238,0.5519,0.1854
10,600,8,0.2,1,0.8387,0.5145,0.1776
10,600,8,0.12,2,0.8512,0.5405,0.1854
6,1400,8,0.1,1,0.8401,0.537,0.1776
4,1400,8,0.4,1,0.8414,0.4741,0.1776
8,100,8,0.14,2,0.8199,0.5405,0.1854
8,1400,9,0.14,2,0.8648,0.5121,0.221
4,60,9,0.4,3,0.842,0.4129,0.1738
10,1200,9,0.8,1,0.8472,0.5636,0.1828
4,60,9,0.1,2,0.7784,0.4977,0.221
4,700,9,0.8,1,0.8472,0.4432,0.1828
8,700,9,0.14,3,0.8621,0.3918,0.1738
6,200,9,0.14,2,0.8481,0.4893,0.221
4,600,9,0.04,2,0.8454,0.5185,0.221
4,400,9,0.14,2,0.8601,0.5215,0.221
6,800,9,0.02,1,0.8109,0.3596,0.1828
4,1200,9,0.1,3,0.864,0.3985,0.1738
4,800,9,0.14,3,0.8629,0.4264,0.1738
6,500,9,0.12,2,0.8597,0.5573,0.221
8,400,9,0.02,1,0.7731,0.2625,0.1828
8,20,9,0.2,2,0.7452,0.3717,0.221
8,500,9,0.12,1,0.8384,0.4919,0.1828
6,60,9,0.12,3,0.786,0.3144,0.1738
10,300,9,0.8,1,0.8461,0.5591,0.1828
10,1400,9,0.8,1,0.8472,0.5636,0.1828
8,700,9,0.6,3,0.866,0.2064,0.1738
4,800,9,0.6,2,0.8659,0.4361,0.221
6,1200,9,0.8,1,0.8473,0.5023,0.1828
4,20,9,0.2,3,0.7345,0.196,0.1738
10,900,9,0.02,3,0.8325,0.4233,0.1738
4,900,9,0.2,2,0.8651,0.5287,0.221
4,1000,9,0.8,3,0.8664,0.0216,0.1738
8,60,9,0.6,1,0.8303,0.4663,0.1828
10,600,9,0.6,2,0.8654,0.4916,0.221
4,900,9,0.14,1,0.8446,0.5203,0.1828
10,1400,9,0.12,2,0.8635,0.5072,0.221
4,20,9,0.8,3,0.8261,0.1299,0.1738
6,400,9,0.12,2,0.8573,0.5566,0.221
10,300,9,0.14,1,0.8316,0.4218,0.1828
4,100,9,0.1,3,0.8103,0.3891,0.1738
10,400,9,0.06,1,0.8204,0.4044,0.1828
10,500,9,0.12,1,0.8371,0.4479,0.1828
10,20,9,0.6,1,0.7821,0.2368,0.1828
4,60,9,0.12,3,0.7843,0.4016,0.1738
6,700,9,0.6,1,0.847,0.5303,0.1828
4,500,9,0.8,3,0.8663,0.0246,0.1738
4,200,9,0.1,3,0.8395,0.4118,0.1738
10,600,9,0.02,2,0.8183,0.4952,0.221
10,1200,9,0.12,1,0.8432,0.468,0.1828
10,400,9,0.08,2,0.8494,0.5192,0.221
4,500,9,0.12,3,0.8595,0.4485,0.1738
8,400,9,0.1,2,0.8551,0.5262,0.221
6,300,9,0.04,1,0.7993,0.3447,0.1828
4,700,9,0.02,1,0.8065,0.3329,0.1828
4,700,9,0.2,2,0.8646,0.5271,0.221
6,500,9,0.04,2,0.8406,0.5221,0.221
8,20,9,0.2,2,0.7452,0.3717,0.221
6,500,9,0.06,2,0.8512,0.527,0.221
4,300,9,0.4,2,0.864,0.5804,0.221
8,200,9,0.2,3,0.8517,0.4496,0.1738
4,1000,9,0.8,3,0.8664,0.0216,0.1738
8,600,9,0.6,1,0.8468,0.4969,0.1828
10,300,9,0.14,1,0.8316,0.4218,0.1828
4,900,9,0.14,1,0.8446,0.5203,0.1828
6,500,9,0.12,3,0.8598,0.3526,0.1738
6,800,9,0.2,2,0.8647,0.5174,0.221
8,900,9,0.06,3,0.8574,0.4147,0.1738
4,1000,9,0.04,3,0.8527,0.4199,0.1738
8,700,9,0.6,2,0.8657,0.5276,0.221
8,60,9,0.2,3,0.8137,0.4066,0.1738
6,400,9,0.06,1,0.8235,0.4276,0.1828
6,800,9,0.4,2,0.8656,0.4881,0.221
6,60,9,0.1,1,0.7553,0.2412,0.1828
8,100,9,0.8,3,0.8614,0.0788,0.1738
8,800,9,0.14,2,0.8634,0.5062,0.221
10,200,9,0.06,2,0.8202,0.4758,0.221
6,1200,9,0.8,1,0.8473,0.5023,0.1828
4,900,9,0.14,3,0.8639,0.4177,0.1738
4,1200,9,0.02,2,0.8453,0.5113,0.221
6,600,9,0.04,2,0.846,0.5268,0.221
8,1000,9,0.08,1,0.8397,0.4627,0.1828
8,400,9,0.6,3,0.8653,0.2232,0.1738
4,300,9,0.2,2,0.8605,0.5259,0.221
8,900,9,0.4,1,0.8467,0.5188,0.1828
10,20,9,0.8,1,0.8108,0.4331,0.1828
8,400,9,0.06,3,0.8415,0.4266,0.1738
8,900,9,0.6,1,0.8471,0.4982,0.1828
10,20,9,0.6,2,0.8162,0.4605,0.221
10,1200,9,0.04,3,0.8536,0.4456,0.1738
8,20,9,0.4,3,0.7852,0.3336,0.1738
6,700,9,0.06,2,0.8563,0.5277,0.221
4,500,9,0.12,1,0.8396,0.4738,0.1828
6,60,9,0.08,2,0.7558,0.4564,0.221
8,200,9,0.1,2,0.8398,0.525,0.221
10,600,9,0.8,3,0.866,0.0493,0.1738
8,1400,9,0.12,3,0.8644,0.368,0.1738
8,900,9,0.6,3,0.8662,0.198,0.1738
8,300,9,0.12,3,0.8492,0.4157,0.1738
4,1400,9,0.2,3,0.8661,0.2701,0.1738
8,800,9,0.6,3,0.8661,0.2022,0.1738
4,20,9,0.1,2,0.6552,0.4102,0.221
6,1400,9,0.06,2,0.8625,0.5346,0.221
8,200,9,0.06,1,0.7957,0.3506,0.1828
6,20,9,0.02,3,0.2633,0.0047,0.1738
8,700,9,0.2,1,0.8445,0.4876,0.1828
8,900,9,0.08,3,0.8599,0.3994,0.1738
10,200,10,0.2,3,0.8707,0.3759,0.2387
6,100,10,0.08,2,0.799,0.522,0.1832
6,300,10,0.14,3,0.8738,0.3083,0.2387
8,400,10,0.8,1,0.8496,0.3016,0.1744
6,1400,10,0.08,2,0.8665,0.3047,0.1832
4,300,10,0.02,1,0.7555,0.2975,0.1744
8,600,10,0.02,2,0.8201,0.5465,0.1832
8,20,10,0.12,3,0.6984,0.2978,0.2387
10,60,10,0.08,1,0.7366,0.2982,0.1744
6,1200,10,0.02,3,0.8632,0.3703,0.2387
8,1200,10,0.1,1,0.8454,0.5082,0.1744
10,60,10,0.12,2,0.7904,0.5397,0.1832
6,800,10,0.1,2,0.8642,0.4074,0.1832
4,900,10,0.14,2,0.8674,0.3956,0.1832
8,600,10,0.6,1,0.8497,0.4909,0.1744
10,400,10,0.06,2,0.8452,0.5325,0.1832
10,100,10,0.4,1,0.8313,0.3695,0.1744
6,300,10,0.8,3,0.8859,0.3562,0.2387
6,700,10,0.04,1,0.8267,0.4624,0.1744
6,700,10,0.02,1,0.8066,0.4083,0.1744
8,500,10,0.8,3,0.8874,0.3091,0.2387
10,200,10,0.02,2,0.7445,0.4968,0.1832
6,20,10,0.1,2,0.6557,0.43,0.1832
6,1000,10,0.06,1,0.8416,0.5019,0.1744
6,300,10,0.4,1,0.8462,0.5219,0.1744
10,800,10,0.04,1,0.8272,0.4557,0.1744
4,300,10,0.14,1,0.8367,0.4599,0.1744
10,900,10,0.6,3,0.8874,0.3439,0.2387
8,200,10,0.04,2,0.7978,0.5529,0.1832
6,100,10,0.12,1,0.7996,0.3835,0.1744
8,800,10,0.04,2,0.8532,0.4455,0.1832
10,700,10,0.8,3,0.8876,0.0924,0.2387
4,60,10,0.6,3,0.8707,0.3286,0.2387
6,800,10,0.2,2,0.868,0.078,0.1832
6,300,10,0.08,2,0.8465,0.4022,0.1832
6,200,10,0.6,2,0.8669,0.0692,0.1832
6,300,10,0.14,3,0.8738,0.3083,0.2387
8,20,10,0.14,2,0.7143,0.4543,0.1832
10,1200,10,0.14,2,0.8672,0.3358,0.1832
4,60,10,0.8,1,0.8383,0.2953,0.1744
6,900,10,0.12,2,0.8657,0.2918,0.1832
8,800,10,0.04,3,0.8684,0.3724,0.2387
4,20,10,0.6,1,0.8007,0.4454,0.1744
8,20,10,0.1,2,0.6563,0.469,0.1832
8,900,10,0.4,3,0.8869,0.3165,0.2387
10,600,10,0.6,2,0.869,0.1745,0.1832
8,1200,10,0.2,2,0.8685,0.2306,0.1832
8,1400,10,0.06,3,0.8821,0.344,0.2387
4,100,10,0.8,2,0.8649,0.1605,0.1832
4,600,10,0.14,1,0.8452,0.4809,0.1744
8,600,10,0.6,2,0.8694,0.2167,0.1832
4,60,10,0.4,3,0.8617,0.3369,0.2387
4,600,10,0.1,1,0.8406,0.473,0.1744
4,20,10,0.02,1,0.2696,-0.1543,0.1744
8,20,10,0.06,2,0.5463,0.3669,0.1832
10,100,10,0.12,3,0.835,0.3362,0.2387
8,100,10,0.2,2,0.8402,0.4116,0.1832
10,600,10,0.6,3,0.8868,0.3485,0.2387
10,300,10,0.1,1,0.8244,0.4945,0.1744
4,600,10,0.04,1,0.8249,0.4435,0.1744
4,600,10,0.1,3,0.8785,0.4053,0.2387
4,800,10,0.2,1,0.8484,0.4792,0.1744
6,100,10,0.12,1,0.7996,0.3835,0.1744
4,20,10,0.02,3,0.2994,0.0951,0.2387
6,600,10,0.04,1,0.8229,0.4563,0.1744
8,300,10,0.04,3,0.8376,0.3717,0.2387
6,100,10,0.4,3,0.8721,0.3038,0.2387
8,800,10,0.8,2,0.8699,-0.7132,0.1832
4,300,10,0.14,1,0.8367,0.4599,0.1744
10,700,10,0.12,1,0.8422,0.5182,0.1744
4,1000,10,0.02,2,0.8431,0.4407,0.1832
6,100,10,0.8,1,0.8435,0.2871,0.1744
6,400,10,0.12,3,0.8764,0.3212,0.2387
10,700,10,0.8,1,0.8503,0.377,0.1744
8,1200,10,0.06,1,0.8421,0.477,0.1744
6,1400,10,0.02,2,0.85,0.4377,0.1832
8,700,10,0.8,3,0.8876,0.3041,0.2387
6,1200,10,0.06,2,0.8643,0.4352,0.1832
8,1400,10,0.1,2,0.8667,0.353,0.1832
4,60,10,0.8,3,0.8781,0.2733,0.2387
6,1200,10,0.1,1,0.846,0.5079,0.1744
6,1000,10,0.14,2,0.8674,0.3256,0.1832
4,1000,10,0.14,3,0.8856,0.3157,0.2387
10,60,10,0.08,3,0.7758,0.2925,0.2387
4,100,10,0.6,1,0.8432,0.4769,0.1744
4,200,10,0.12,2,0.8467,0.3424,0.1832
8,800,10,0.04,3,0.8684,0.3724,0.2387
10,1000,10,0.02,3,0.855,0.3997,0.2387
8,20,10,0.12,2,0.6859,0.4673,0.1832
4,1400,10,0.1,1,0.8473,0.4862,0.1744
10,200,10,0.1,1,0.814,0.4682,0.1744
8,600,10,0.12,3,0.8811,0.3696,0.2387
10,300,10,0.8,3,0.8862,0.0978,0.2387
10,300,10,0.1,2,0.8504,0.4127,0.1832
4,1400,10,0.8,3,0.8879,0.2763,0.2387
10,700,10,0.14,1,0.8422,0.5224,0.1744
4,200,10,0.08,2,0.8348,0.4145,0.1832
10,100,10,0.14,1,0.799,0.4291,0.1744
4,500,10,0.12,2,0.8628,0.321,0.1832
6,300,10,0.02,1,0.7582,0.3107,0.1744
6,1000,11,0.2,3,0.8805,0.0342,0.2387
10,300,11,0.6,2,0.8582,0.3246,0.1832
8,300,11,0.6,1,0.8392,0.3348,0.1744
4,700,11,0.06,2,0.8494,0.4412,0.1832
10,1200,11,0.8,2,0.8616,0.3504,0.1832
4,400,11,0.14,1,0.8306,0.4132,0.1744
4,700,11,0.8,3,0.8833,-0.2211,0.2387
10,400,11,0.12,2,0.8472,0.444,0.1832
6,1000,11,0.14,1,0.8381,0.3635,0.1744
8,60,11,0.14,1,0.7637,0.407,0.1744
10,900,11,0.02,1,0.8056,0.4368,0.1744
8,500,11,0.04,3,0.8562,-0.0157,0.2387
8,1400,11,0.2,1,0.8404,0.3695,0.1744
8,1000,11,0.12,1,0.8356,0.4897,0.1744
4,600,11,0.8,3,0.8832,-0.2223,0.2387
10,200,11,0.2,1,0.8239,0.3799,0.1744
6,60,11,0.8,2,0.8513,0.427,0.1832
8,1000,11,0.06,1,0.8297,0.4124,0.1744
8,20,11,0.14,2,0.7259,0.4418,0.1832
8,100,11,0.4,3,0.8684,0.0981,0.2387
10,300,11,0.08,2,0.8359,0.4546,0.1832
4,1400,11,0.8,2,0.8621,0.3408,0.1832
8,400,11,0.1,3,0.8677,-0.0405,0.2387
