leaves,trees,FP_type,learn_rate,state,accuracy_train,accuracy_test,actual_test_size
10,700,5,0.04,3,0.8606,0.3222,0.3063
8,1200,5,0.06,3,0.8685,0.285,0.3063
6,100,5,0.06,3,0.8072,0.3811,0.3063
10,1400,5,0.06,1,0.8532,0.4951,0.2488
8,500,5,0.2,2,0.8382,0.6777,0.211
4,1200,5,0.02,1,0.8456,0.5403,0.2488
6,100,5,0.08,1,0.7992,0.5544,0.2488
10,700,5,0.14,1,0.8541,0.4697,0.2488
4,300,5,0.2,1,0.8537,0.4489,0.2488
8,600,5,0.04,3,0.8604,0.3191,0.3063
6,20,5,0.08,1,0.6247,0.5248,0.2488
10,200,5,0.02,1,0.7513,0.55,0.2488
4,700,5,0.2,2,0.8397,0.6726,0.211
6,100,5,0.08,2,0.7842,0.65,0.211
10,100,5,0.1,3,0.8371,0.3439,0.3063
8,300,5,0.06,3,0.8547,0.3236,0.3063
4,20,5,0.06,1,0.5624,0.4731,0.2488
10,700,5,0.06,3,0.8641,0.3036,0.3063
10,20,5,0.8,2,0.8096,0.6586,0.211
6,1000,5,0.04,3,0.8654,0.3211,0.3063
6,1400,5,0.8,1,0.8575,0.2875,0.2488
6,800,5,0.04,1,0.8482,0.5256,0.2488
6,900,5,0.1,1,0.8542,0.5163,0.2488
4,400,5,0.8,2,0.8409,0.6602,0.211
4,900,5,0.04,1,0.8499,0.5208,0.2488
10,800,5,0.04,2,0.8298,0.694,0.211
6,300,5,0.14,2,0.8333,0.6836,0.211
10,400,5,0.8,2,0.8405,0.6569,0.211
4,200,5,0.02,2,0.7419,0.6144,0.211
4,900,5,0.02,2,0.8211,0.6801,0.211
6,300,5,0.6,3,0.8725,0.204,0.3063
6,60,5,0.12,2,0.7749,0.6527,0.211
4,1400,5,0.4,1,0.8574,0.3762,0.2488
6,800,5,0.02,2,0.8164,0.6903,0.211
8,100,5,0.08,3,0.8223,0.3751,0.3063
4,800,5,0.1,2,0.8381,0.6897,0.211
4,800,5,0.12,3,0.8711,0.3274,0.3063
4,1400,5,0.02,1,0.8476,0.5371,0.2488
4,1200,5,0.08,2,0.8387,0.6964,0.211
10,900,5,0.1,1,0.8534,0.5093,0.2488
6,100,5,0.06,3,0.8072,0.3811,0.3063
10,1200,5,0.2,2,0.8399,0.702,0.211
8,200,5,0.8,2,0.8399,0.7173,0.211
10,300,5,0.12,2,0.829,0.6836,0.211
6,600,5,0.02,3,0.8462,0.3647,0.3063
6,300,5,0.14,1,0.8512,0.5295,0.2488
8,700,5,0.04,1,0.8465,0.5031,0.2488
4,500,5,0.8,1,0.8574,0.304,0.2488
10,800,5,0.08,1,0.8524,0.4919,0.2488
4,500,5,0.14,1,0.8541,0.4841,0.2488
8,20,5,0.02,1,0.2966,0.2618,0.2488
10,100,5,0.06,3,0.8117,0.3906,0.3063
4,20,5,0.6,2,0.8019,0.697,0.211
6,400,5,0.4,3,0.8721,0.2021,0.3063
10,200,5,0.08,2,0.8148,0.6936,0.211
8,100,5,0.06,3,0.8098,0.3633,0.3063
8,300,5,0.14,1,0.8502,0.4991,0.2488
4,700,5,0.02,3,0.8505,0.3538,0.3063
10,200,5,0.6,2,0.8386,0.6859,0.211
8,60,5,0.4,3,0.8616,0.2986,0.3063
8,900,5,0.6,1,0.8573,0.3849,0.2488
6,1400,5,0.04,3,0.8676,0.3095,0.3063
4,200,5,0.2,3,0.8658,0.2988,0.3063
6,800,5,0.2,1,0.8561,0.5028,0.2488
10,600,5,0.12,2,0.8355,0.6858,0.211
10,700,5,0.4,3,0.8725,0.237,0.3063
